++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++
ASCII Report
++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++
Name: Pyro_Plast-137
Data Name: 
Operator: Xcalibur_System
Date: 2019/06/26
Info: 
Misc: 
Misc (separated): 
Details: 
Scans: 7615
Start RT (min): 4.00027
Stop RT (min): 33.99767
Barcode: 

>>>

Operator: Xcalibur_System
Misc Info: 
Sample Weight: 0.0
Data Name: 
Barcode: 
Detailed Info: 
Sample Group: 
Sample Weight Unit: 
Misc Info Separated: 
Date: 2019/06/26 17:59:32
Short Info: 
Barcode Type: 
------------------------------

NAME: Pyro_Plast-137
TYPE: MSD
------------------------------
Integrated Chromatogram Area: 0.0
Integrated Background Area: 0.0
Integrated Peak Area: 763460365.35906


PEAK LIST OVERVIEW
------------------------------
[#]	RT (Min)	RI	Start RT (Min)	Stop RT (Min)	Tailing	Width (at 50% peak height by inflection points)	Integrated Area	S/N	Leading	Tailing	Scan #	Purity	Integrator	Detector	Model	m/z ...
[1]	4.29167	805.40491	4.24818	4.36642	1.11815	0.05513	852767.61685	20.38204	0.89433	1.11815	75	1.0	Integrator Trapezoid	Peak Detector First Derivative		70.0 126.0 ...
[2]	4.41743	812.09106	4.37032	4.55938	1.36571	0.05188	2412768.79662	48.52053	0.73222	1.36571	107	1.0	Integrator Trapezoid	Peak Detector First Derivative		70.0 126.0 ...
[3]	4.9922	842.64752	4.756	5.27162	0.84992	0.08263	74608464.44285	872.54724	1.17659	0.84992	253	1.0	Integrator Trapezoid	Peak Detector First Derivative		70.0 126.0 ...
[4]	5.50027	869.65796	5.48412	5.5474	3.48421	0.01973	1379581.82172	96.3448	0.28701	3.48421	381	1.0	Integrator Trapezoid	Peak Detector First Derivative		78.0 104.0 ...
[5]	5.58673	874.25482	5.55132	5.64193	0.66093	0.04382	1635992.79009	50.02292	1.51301	0.66093	403	1.0	Integrator Trapezoid	Peak Detector First Derivative		78.0 104.0 ...
[6]	5.66928	878.64343	5.64583	5.69688	1.14381	0.02375	193466.84781	10.89303	0.87427	1.14381	424	1.0	Integrator Trapezoid	Peak Detector First Derivative		78.0 104.0 ...
[7]	5.72057	881.36987	5.70105	5.7797	0.84304	0.03665	416461.41783	14.50334	1.18619	0.84304	437	1.0	Integrator Trapezoid	Peak Detector First Derivative		78.0 104.0 ...
[8]	5.89767	890.78503	5.84662	6.09063	1.69814	0.03362	100741294.50449	3094.70972	0.58888	1.69814	482	1.0	Integrator Trapezoid	Peak Detector First Derivative		104.0 78.0 ...
[9]	6.16928	904.8559	6.14975	6.20495	0.47217	0.03552	533673.51912	23.94938	2.11789	0.47217	551	1.0	Integrator Trapezoid	Peak Detector First Derivative		78.0 104.0 ...
[10]	6.28358	910.50311	6.2599	6.33073	1.27903	0.02617	442049.50341	20.92646	0.78184	1.27903	580	1.0	Integrator Trapezoid	Peak Detector First Derivative		78.0 104.0 ...
[11]	6.40938	916.71857	6.38595	6.45678	0.83806	0.03302	661130.76986	26.13181	1.19323	0.83806	612	1.0	Integrator Trapezoid	Peak Detector First Derivative		78.0 104.0 ...
[12]	6.53933	923.13898	6.50782	6.56303	1.33619	0.0278	490860.84231	25.51862	0.7484	1.33619	645	1.0	Integrator Trapezoid	Peak Detector First Derivative		78.0 104.0 ...
[13]	6.59428	925.85394	6.56692	6.6849	1.54108	0.03867	1917147.62029	53.13372	0.64889	1.54108	659	1.0	Integrator Trapezoid	Peak Detector First Derivative		78.0 104.0 ...
[14]	6.77553	934.80896	6.7362	6.80702	1.89944	0.03818	288434.15401	10.47947	0.52647	1.89944	705	1.0	Integrator Trapezoid	Peak Detector First Derivative		78.0 104.0 ...
[15]	6.8659	939.27374	6.83048	6.96042	1.26119	0.03367	2389954.01967	79.90544	0.7929	1.26119	728	1.0	Integrator Trapezoid	Peak Detector First Derivative		78.0 104.0 ...
