++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++
ASCII Report
++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++
Name: Pyro_Plast-136
Data Name: 
Operator: Xcalibur_System
Date: 2019/06/26
Info: 
Misc: 
Misc (separated): 
Details: 
Scans: 7614
Start RT (min): 4.00182
Stop RT (min): 33.99608
Barcode: 

>>>

Operator: Xcalibur_System
Misc Info: 
Sample Weight: 0.0
Data Name: 
Barcode: 
Detailed Info: 
Sample Group: 
Sample Weight Unit: 
Misc Info Separated: 
Date: 2019/06/26 17:59:30
Short Info: 
Barcode Type: 
------------------------------

NAME: Pyro_Plast-136
TYPE: MSD
------------------------------
Integrated Chromatogram Area: 0.0
Integrated Background Area: 0.0
Integrated Peak Area: 259287599.64106


PEAK LIST OVERVIEW
------------------------------
[#]	RT (Min)	RI	Start RT (Min)	Stop RT (Min)	Tailing	Width (at 50% peak height by inflection points)	Integrated Area	S/N	Leading	Tailing	Scan #	Purity	Integrator	Detector	Model	m/z ...
[1]	4.32865	807.37109	4.30883	4.36797	0.6067	0.03152	114655.40266	7.47711	1.64825	0.6067	84	1.0	Integrator Trapezoid	Peak Detector First Derivative		70.0 126.0 ...
[2]	4.4466	813.64166	4.3836	4.57267	1.03203	0.08342	1592509.98288	36.70015	0.96896	1.03203	114	1.0	Integrator Trapezoid	Peak Detector First Derivative		70.0 126.0 ...
[3]	4.99767	842.93817	4.75755	5.3086	0.81487	0.07388	81055105.53813	1628.80945	1.22718	0.81487	254	1.0	Integrator Trapezoid	Peak Detector First Derivative		70.0 126.0 ...
[4]	5.55677	872.66168	5.51355	5.6474	1.35092	0.05652	642107.01283	21.67208	0.74023	1.35092	395	1.0	Integrator Trapezoid	Peak Detector First Derivative		78.0 104.0 ...
[5]	5.91093	891.49036	5.8086	5.93463	3.57848	0.06187	4488632.46476	250.69276	0.27945	3.57848	485	1.0	Integrator Trapezoid	Peak Detector First Derivative		104.0 78.0 ...
[6]	5.97005	894.63318	5.9388	6.22213	0.81984	0.08017	9612200.36226	264.20679	1.21974	0.81984	500	1.0	Integrator Trapezoid	Peak Detector First Derivative		104.0 78.0 ...
[7]	7.50547	970.87286	7.41902	7.61563	0.91863	0.04215	1618632.26741	55.49631	1.08857	0.91863	889	1.0	Integrator Trapezoid	Peak Detector First Derivative		103.0 118.0 ...
[8]	7.75365	983.13489	7.66693	7.8086	1.30984	0.05282	3587649.28547	132.86853	0.76345	1.30984	952	1.0	Integrator Trapezoid	Peak Detector First Derivative		118.0 103.0 ...
[9]	8.01328	995.96265	7.95808	8.08412	1.59706	0.0441	1095534.52	45.76514	0.62615	1.59706	1018	1.0	Integrator Trapezoid	Peak Detector First Derivative		118.0 103.0 ...
[10]	8.66667	1028.79932	8.61563	8.71772	1.35231	0.04285	205928.68594	9.26736	0.73947	1.35231	1184	1.0	Integrator Trapezoid	Peak Detector First Derivative		118.0 103.0 ...
[11]	8.78463	1034.74219	8.75313	8.83985	1.4515	0.03183	183559.27829	10.4579	0.68894	1.4515	1214	1.0	Integrator Trapezoid	Peak Detector First Derivative		118.0 103.0 ...
[12]	10.90625	1143.94946	10.87865	10.94532	1.19371	0.02455	132664.12043	9.83013	0.83773	1.19371	1753	1.0	Integrator Trapezoid	Peak Detector First Derivative		103.0 118.0 ...
[13]	11.53985	1177.65161	11.4888	11.71693	3.21235	0.0518	9745260.94682	305.01624	0.3113	3.21235	1914	1.0	Integrator Trapezoid	Peak Detector First Derivative		118.0 103.0 ...
[14]	11.74843	1188.74646	11.72083	11.8625	1.49719	0.03288	254235.86	12.20827	0.66792	1.49719	1967	1.0	Integrator Trapezoid	Peak Detector First Derivative		103.0 118.0 ...
[15]	12.03177	1204.04321	11.99635	12.06718	1.43986	0.0312	121511.35886	7.42541	0.69451	1.43986	2039	1.0	Integrator Trapezoid	Peak Detector First Derivative		103.0 118.0 ...
[16]	13.09088	1263.71179	13.05938	13.10652	1.76782	0.03488	145969.6952	12.48302	0.56567	1.76782	2307	1.0	Integrator Trapezoid	Peak Detector First Derivative		69.0 111.0 ...
