++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++
ASCII Report
++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++
Name: Pyro_Plast-171
Data Name: 
Operator: Xcalibur_System
Date: 2019/07/14
Info: 
Misc: 
Misc (separated): 
Details: 
Scans: 7615
Start RT (min): 4.00128
Stop RT (min): 33.99895
Barcode: 

>>>

Operator: Xcalibur_System
Misc Info: 
Sample Weight: 0.0
Data Name: 
Barcode: 
Detailed Info: 
Sample Group: 
Sample Weight Unit: 
Misc Info Separated: 
Date: 2019/07/14 09:23:07
Short Info: 
Barcode Type: 
------------------------------

NAME: Pyro_Plast-171
TYPE: MSD
------------------------------
Integrated Chromatogram Area: 0.0
Integrated Background Area: 0.0
Integrated Peak Area: 177286695.52357


PEAK LIST OVERVIEW
------------------------------
[#]	RT (Min)	RI	Start RT (Min)	Stop RT (Min)	Tailing	Width (at 50% peak height by inflection points)	Integrated Area	S/N	Leading	Tailing	Scan #	Purity	Integrator	Detector	Model	m/z ...
[1]	4.06822	0.0	4.0289	4.13905	0.6622	0.04712	709040.73396	28.4744	1.51011	0.6622	18	1.0	Integrator Trapezoid	Peak Detector First Derivative		70.0 126.0 ...
[2]	4.37133	809.64026	4.3242	4.41067	1.06613	0.04022	158529.32986	8.62349	0.93797	1.06613	95	1.0	Integrator Trapezoid	Peak Detector First Derivative		70.0 126.0 ...
[3]	4.4815	815.49707	4.42238	4.61537	0.68932	0.06998	1175909.71758	27.23193	1.45071	0.68932	123	1.0	Integrator Trapezoid	Peak Detector First Derivative		70.0 126.0 ...
[4]	4.85153	835.16925	4.75312	4.87525	3.98545	0.11102	1805769.27482	60.48794	0.25091	3.98545	217	1.0	Integrator Trapezoid	Peak Detector First Derivative		70.0 126.0 ...
[5]	5.03255	844.79266	4.87917	5.33958	0.86003	0.08343	44683710.07946	884.95776	1.16275	0.86003	263	1.0	Integrator Trapezoid	Peak Detector First Derivative		70.0 126.0 ...
[6]	5.58412	874.11572	5.56432	5.68228	0.56964	0.07775	445368.2846	17.85241	1.7555	0.56964	402	1.0	Integrator Trapezoid	Peak Detector First Derivative		78.0 104.0 ...
[7]	5.93437	892.73615	5.87917	5.9815	3.00838	0.05315	5765957.33536	261.5723	0.3324	3.00838	491	1.0	Integrator Trapezoid	Peak Detector First Derivative		104.0 78.0 ...
[8]	6.88672	940.30219	6.85912	6.93383	0.80964	0.04032	132041.16885	7.13404	1.23511	0.80964	733	1.0	Integrator Trapezoid	Peak Detector First Derivative		78.0 104.0 ...
[9]	7.51667	971.42621	7.44583	7.57578	0.89271	0.0464	926160.42085	37.59789	1.12019	0.89271	892	1.0	Integrator Trapezoid	Peak Detector First Derivative		103.0 118.0 ...
[10]	7.76848	983.86774	7.6664	7.81172	1.36554	0.06077	2473567.22348	81.18524	0.73231	1.36554	956	1.0	Integrator Trapezoid	Peak Detector First Derivative		118.0 103.0 ...
[11]	7.84737	987.76514	7.81978	7.96145	0.48888	0.07253	942098.46315	32.3509	2.04549	0.48888	976	1.0	Integrator Trapezoid	Peak Detector First Derivative		103.0 118.0 ...
[12]	8.02057	996.32245	7.96535	8.08333	1.39118	0.04518	1040231.77186	44.56175	0.71882	1.39118	1020	1.0	Integrator Trapezoid	Peak Detector First Derivative		118.0 103.0 ...
[13]	8.66195	1028.56177	8.62265	8.725	1.84885	0.03543	151722.249	7.94729	0.54088	1.84885	1183	1.0	Integrator Trapezoid	Peak Detector First Derivative		118.0 103.0 ...
[14]	8.79583	1035.30652	8.76042	8.86667	1.24909	0.03437	219578.19114	10.71837	0.80058	1.24909	1217	1.0	Integrator Trapezoid	Peak Detector First Derivative		118.0 103.0 ...
[15]	11.53905	1177.60901	11.48412	11.70052	3.42001	0.05603	8263014.8692	257.41113	0.2924	3.42001	1914	1.0	Integrator Trapezoid	Peak Detector First Derivative		118.0 103.0 ...
[16]	11.75182	1188.92639	11.72422	11.84635	1.09784	0.03952	209957.25081	8.91265	0.91088	1.09784	1968	1.0	Integrator Trapezoid	Peak Detector First Derivative		103.0 118.0 ...
[17]	12.03125	1204.01404	11.98775	12.08255	1.31121	0.02998	127422.98121	7.25301	0.76266	1.31121	2039	1.0	Integrator Trapezoid	Peak Detector First Derivative		103.0 118.0 ...
[18]	13.0862	1263.44788	13.06275	13.10597	4.30314	0.04067	135456.57986	12.15512	0.23239	4.30314	2306	1.0	Integrator Trapezoid	Peak Detector First Derivative		69.0 111.0 ...
[19]	13.13358	1266.11743	13.10988	13.14922	1.21675	0.01962	85354.52	9.34789	0.82186	1.21675	2318	1.0	Integrator Trapezoid	Peak Detector First Derivative		69.0 111.0 ...
[20]	13.24765	1272.5437	13.21223	13.25547	1.94453	0.03737	146567.75083	16.33886	0.51426	1.94453	2347	1.0	Integrator Trapezoid	Peak Detector First Derivative		69.0 111.0 ...
[21]	13.3263	1276.97461	13.29505	13.34218	1.51331	0.0245	417380.61457	40.64157	0.6608	1.51331	2367	1.0	Integrator Trapezoid	Peak Detector First Derivative		69.0 111.0 ...
[22]	13.44453	1283.63574	13.4013	13.47213	0.73771	0.02718	498729.5378	35.74096	1.35554	0.73771	2397	1.0	Integrator Trapezoid	Peak Detector First Derivative		69.0 111.0 ...
[23]	13.50755	1287.18591	13.47603	13.53098	3.85894	0.0536	632580.39455	43.41867	0.25914	3.85894	2413	1.0	Integrator Trapezoid	Peak Detector First Derivative		69.0 111.0 ...
[24]	13.55858	1290.06104	13.53488	13.6018	1.03312	0.02615	1291791.72	100.63856	0.96794	1.03312	2426	1.0	Integrator Trapezoid	Peak Detector First Derivative		69.0 111.0 ...
[25]	13.6375	1294.50708	13.60572	13.66093	1.94943	0.03133	1106931.8991	87.65512	0.51297	1.94943	2446	1.0	Integrator Trapezoid	Peak Detector First Derivative		111.0 69.0 ...
[26]	13.70025	1298.04224	13.66483	13.76718	1.28243	0.02575	23729802.10412	1796.26355	0.77977	1.28243	2462	1.0	Integrator Trapezoid	Peak Detector First Derivative		69.0 111.0 ...
[27]	13.84583	1306.63281	13.8026	13.92083	1.19437	0.02887	13022304.78313	889.57831	0.83726	1.19437	2499	1.0	Integrator Trapezoid	Peak Detector First Derivative		69.0 111.0 ...
[28]	13.98775	1315.12573	13.93645	14.06223	1.1898	0.02587	19706871.80437	1503.05115	0.84047	1.1898	2535	1.0	Integrator Trapezoid	Peak Detector First Derivative		69.0 111.0 ...
[29]	14.14893	1324.77161	14.12135	14.18437	1.24523	0.024	224304.96	19.23042	0.80306	1.24523	2576	1.0	Integrator Trapezoid	Peak Detector First Derivative		69.0 111.0 ...
[30]	14.21978	1329.0116	14.18827	14.2315	3.03716	0.03422	71125.16244	7.40813	0.32926	3.03716	2594	1.0	Integrator Trapezoid	Peak Detector First Derivative		69.0 111.0 ...
[31]	14.2828	1332.78271	14.25912	14.31432	0.88258	0.02703	212026.93023	15.93373	1.13304	0.88258	2610	1.0	Integrator Trapezoid	Peak Detector First Derivative		69.0 111.0 ...
[32]	14.44035	1342.2113	14.40468	14.47942	1.1286	0.0253	3914648.13491	311.28314	0.88605	1.1286	2650	1.0	Integrator Trapezoid	Peak Detector First Derivative		69.0 111.0 ...
[33]	14.57812	1350.45581	14.5388	14.6138	1.20407	0.03212	351870.09772	23.02259	0.83052	1.20407	2684	1.0	Integrator Trapezoid	Peak Detector First Derivative		82.0 95.0 ...
[34]	14.64893	1354.69385	14.61768	14.69243	1.03117	0.02897	325187.41886	21.21084	0.96977	1.03117	2702	1.0	Integrator Trapezoid	Peak Detector First Derivative		82.0 95.0 ...
[35]	14.71978	1358.93372	14.69635	14.7552	0.9992	0.02307	163776.2	13.97289	1.0008	0.9992	2720	1.0	Integrator Trapezoid	Peak Detector First Derivative		82.0 95.0 ...
[36]	14.81042	1364.35767	14.7789	14.83802	0.77871	0.02167	207273.1497	18.80572	1.28418	0.77871	2743	1.0	Integrator Trapezoid	Peak Detector First Derivative		82.0 95.0 ...
[37]	14.86953	1367.89551	14.84192	14.92447	1.14029	0.0243	1366379.36389	111.09036	0.87697	1.14029	2758	1.0	Integrator Trapezoid	Peak Detector First Derivative		82.0 95.0 ...
[38]	14.96405	1373.55176	14.92838	14.97578	1.1806	0.02873	104589.17301	10.19578	0.84702	1.1806	2782	1.0	Integrator Trapezoid	Peak Detector First Derivative		95.0 82.0 ...
[39]	14.99922	1375.65625	14.97968	15.03488	1.05418	0.02073	209725.40772	20.27711	0.94861	1.05418	2791	1.0	Integrator Trapezoid	Peak Detector First Derivative		82.0 95.0 ...
[40]	15.15677	1385.08472	15.12917	15.20807	1.02546	0.02432	446558.48533	35.41114	0.97517	1.02546	2831	1.0	Integrator Trapezoid	Peak Detector First Derivative		82.0 95.0 ...
