++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++
ASCII Report
++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++
Name: Pyro_PlastSolve-620
Data Name: 
Operator: Xcalibur_System
Date: 2021/03/20
Info: 
Misc: 
Misc (separated): 
Details: 
Scans: 7609
Start RT (min): 4.00155
Stop RT (min): 33.99897
Barcode: 

>>>

Operator: Xcalibur_System
Misc Info: 
Sample Weight: 0.0
Data Name: 
Barcode: 
Detailed Info: 
Sample Group: 
Sample Weight Unit: 
Misc Info Separated: 
Date: 2021/03/20 16:49:48
Short Info: 
Barcode Type: 
------------------------------

NAME: Pyro_PlastSolve-620
TYPE: MSD
------------------------------
Integrated Chromatogram Area: 0.0
Integrated Background Area: 0.0
Integrated Peak Area: 3381179211.2774


PEAK LIST OVERVIEW
------------------------------
[#]	RT (Min)	RI	Start RT (Min)	Stop RT (Min)	Tailing	Width (at 50% peak height by inflection points)	Integrated Area	S/N	Leading	Tailing	Scan #	Purity	Integrator	Detector	Model	Trace ...
[1]	4.34792	814.01239	4.3047	4.45027	1.25888	0.0577	687030.6	30.7624	0.79435	1.25888	89	1.0	Trapezoid	First Derivative		70.0 126.0 ...
[2]	4.81667	838.52856	4.71407	4.8323	2.57784	0.04725	2716518.65589	240.50208	0.38792	2.57784	208	1.0	Trapezoid	First Derivative		70.0 126.0 ...
[3]	4.92683	844.29047	4.83618	5.15938	1.53247	0.09243	27907452.14598	805.2005	0.65254	1.53247	236	1.0	Trapezoid	First Derivative		70.0 126.0 ...
[4]	5.19063	858.08752	5.16327	5.3914	1.13523	0.04518	2388123.67877	105.88223	0.88088	1.13523	303	1.0	Trapezoid	First Derivative		70.0 126.0 ...
[5]	5.47422	872.91931	5.45443	5.62813	0.02818	0.1902	1430977.29037	87.5062	35.48313	0.02818	375	1.0	Trapezoid	First Derivative		70.0 126.0 ...
[6]	5.50208	874.37677	5.48595	5.59662	10.78395	0.05303	2200746.3009	111.43182	0.09273	10.78395	381	0.5	Trapezoid	First Derivative		109.0 ...
[7]	5.78178	889.00537	5.73828	6.39583	1.35167	0.02217	3089548850.89726	345207.96875	0.73983	1.35167	452	0.5	Trapezoid	First Derivative		109.0 ...
[8]	5.78178	889.00537	5.73828	5.8091	1.57294	0.02483	11827472.38625	1409.95667	0.63575	1.57294	452	0.5	Trapezoid	First Derivative		104.0 ...
[9]	6.43517	921.80957	6.40365	6.75027	1.24365	0.0474	5722950.89775	207.53514	0.80409	1.24365	618	0.5	Trapezoid	First Derivative		109.0 ...
[10]	6.47083	923.56482	6.41563	6.49428	0.95542	0.02925	66827.71389	5.82231	1.04666	0.95542	627	0.5	Trapezoid	First Derivative		104.0 ...
