++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++
ASCII Report
++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++
Name: Pyro_Plast-008
Data Name: 
Operator: Xcalibur_System
Date: 2019/06/02
Info: 
Misc: 
Misc (separated): 
Details: 
Scans: 7599
Start RT (min): 4.00155
Stop RT (min): 33.99765
Barcode: 

>>>

Operator: Xcalibur_System
Misc Info: 
Sample Weight: 0.0
Data Name: 
Barcode: 
Detailed Info: 
Sample Group: 
Sample Weight Unit: 
Misc Info Separated: 
Date: 2019/06/02 15:35:13
Short Info: 
Barcode Type: 
------------------------------

NAME: Pyro_Plast-008
TYPE: MSD
------------------------------
Integrated Chromatogram Area: 0.0
Integrated Background Area: 0.0
Integrated Peak Area: 153911048.27646


PEAK LIST OVERVIEW
------------------------------
[#]	RT (Min)	RI	Start RT (Min)	Stop RT (Min)	Tailing	Width (at 50% peak height by inflection points)	Integrated Area	S/N	Leading	Tailing	Scan #	Purity	Integrator	Detector	Model	m/z ...
[1]	4.02108	0.0	4.00155	4.12783	0.5139	0.06302	924717.00496	47.53203	1.94589	0.5139	6	1.0	Integrator Trapezoid	Peak Detector First Derivative		70.0 126.0 ...
[2]	4.33672	807.79993	4.29348	4.388	0.88731	0.02947	168633.92842	11.52313	1.12701	0.88731	86	1.0	Integrator Trapezoid	Peak Detector First Derivative		70.0 126.0 ...
[3]	5.00285	843.21375	4.7664	5.33827	0.88966	0.08532	47889743.31899	895.12274	1.12402	0.88966	255	1.0	Integrator Trapezoid	Peak Detector First Derivative		70.0 126.0 ...
[4]	5.91797	891.86426	5.86692	6.07993	2.53229	0.04812	4394941.17496	148.80606	0.3949	2.53229	486	1.0	Integrator Trapezoid	Peak Detector First Derivative		104.0 78.0 ...
[5]	7.51145	971.16846	7.42862	7.58228	0.81215	0.05663	719704.43675	27.62456	1.2313	0.81215	889	1.0	Integrator Trapezoid	Peak Detector First Derivative		103.0 118.0 ...
[6]	7.7401	982.46539	7.7005	7.75963	1.57436	0.03253	165597.96	14.03203	0.63518	1.57436	947	1.0	Integrator Trapezoid	Peak Detector First Derivative		103.0 118.0 ...
[7]	7.8901	989.87646	7.81118	7.90182	4.95004	0.14117	536745.76872	30.55516	0.20202	4.95004	985	1.0	Integrator Trapezoid	Peak Detector First Derivative		103.0 118.0 ...
[8]	8.01223	995.91077	7.97682	8.15807	2.02073	0.05128	1218380.6349	43.50534	0.49487	2.02073	1016	1.0	Integrator Trapezoid	Peak Detector First Derivative		103.0 118.0 ...
[9]	8.79635	1035.33252	8.76483	8.87917	1.09461	0.02808	160399.64114	10.06406	0.91356	1.09461	1215	1.0	Integrator Trapezoid	Peak Detector First Derivative		103.0 118.0 ...
[10]	11.55572	1178.49561	11.50052	11.72552	3.93674	0.06432	10894917.16949	374.99823	0.25402	3.93674	1915	1.0	Integrator Trapezoid	Peak Detector First Derivative		118.0 103.0 ...
[11]	13.13385	1266.13245	13.0828	13.13775	1.65122	0.04027	129404.13	11.09787	0.60561	1.65122	2314	1.0	Integrator Trapezoid	Peak Detector First Derivative		69.0 111.0 ...
[12]	13.20885	1270.35779	13.17733	13.26013	0.82908	0.0332	390355.95074	25.24733	1.20615	0.82908	2333	1.0	Integrator Trapezoid	Peak Detector First Derivative		69.0 111.0 ...
[13]	13.29947	1275.46289	13.26822	13.30755	1.59302	0.02478	74750.73057	12.12456	0.62774	1.59302	2356	1.0	Integrator Trapezoid	Peak Detector First Derivative		69.0 111.0 ...
[14]	13.33905	1277.69299	13.31145	13.35885	1.9587	0.02522	289601.07	33.10676	0.51054	1.9587	2366	1.0	Integrator Trapezoid	Peak Detector First Derivative		69.0 111.0 ...
[15]	13.46143	1284.58777	13.41405	13.49297	1.03217	0.02633	352514.46117	29.43594	0.96884	1.03217	2397	1.0	Integrator Trapezoid	Peak Detector First Derivative		69.0 111.0 ...
[16]	13.52447	1288.13892	13.49687	13.55182	4.21289	0.0517	430783.40465	34.65836	0.23737	4.21289	2413	1.0	Integrator Trapezoid	Peak Detector First Derivative		69.0 111.0 ...
[17]	13.57968	1291.24976	13.55598	13.62292	1.1362	0.0276	740597.94484	63.60498	0.88013	1.1362	2427	1.0	Integrator Trapezoid	Peak Detector First Derivative		69.0 111.0 ...
[18]	13.64658	1295.0188	13.62682	13.67422	0.58148	0.02103	267545.63325	31.01423	1.71976	0.58148	2444	1.0	Integrator Trapezoid	Peak Detector First Derivative		69.0 111.0 ...
[19]	13.71743	1299.01038	13.67812	13.82005	1.35502	0.02648	20000480.5337	1747.22424	0.73799	1.35502	2462	1.0	Integrator Trapezoid	Peak Detector First Derivative		69.0 111.0 ...
[20]	13.86742	1307.92444	13.82395	13.94218	1.18552	0.02935	10598253.00658	824.33276	0.84351	1.18552	2500	1.0	Integrator Trapezoid	Peak Detector First Derivative		69.0 111.0 ...
[21]	14.00547	1316.18591	13.95807	14.08072	1.28317	0.02613	16232796.70716	1430.70105	0.77932	1.28317	2535	1.0	Integrator Trapezoid	Peak Detector First Derivative		69.0 111.0 ...
[22]	14.16743	1325.87866	14.14792	14.20677	1.18948	0.02622	167747.28174	15.17972	0.8407	1.18948	2576	1.0	Integrator Trapezoid	Peak Detector First Derivative		69.0 111.0 ...
[23]	14.30155	1333.90479	14.27393	14.32917	0.71758	0.02625	100009.03952	8.37545	1.39358	0.71758	2610	1.0	Integrator Trapezoid	Peak Detector First Derivative		69.0 111.0 ...
[24]	14.4552	1343.09998	14.41588	14.55807	1.14907	0.02885	4813664.95637	342.53735	0.87027	1.14907	2649	1.0	Integrator Trapezoid	Peak Detector First Derivative		69.0 111.0 ...
[25]	14.59738	1351.60876	14.56197	14.63305	1.74236	0.03657	275477.3356	19.60498	0.57393	1.74236	2684	1.0	Integrator Trapezoid	Peak Detector First Derivative		82.0 95.0 ...
[26]	14.66847	1355.86279	14.63697	14.70807	1.17441	0.02645	272520.33545	25.21352	0.85149	1.17441	2702	1.0	Integrator Trapezoid	Peak Detector First Derivative		82.0 95.0 ...
[27]	14.74348	1360.35205	14.71197	14.76718	0.80558	0.02218	108462.97206	10.89146	1.24135	0.80558	2721	1.0	Integrator Trapezoid	Peak Detector First Derivative		82.0 95.0 ...
[28]	14.8263	1365.30823	14.8026	14.85388	1.14273	0.02212	136114.91473	15.2669	0.8751	1.14273	2742	1.0	Integrator Trapezoid	Peak Detector First Derivative		82.0 95.0 ...
[29]	14.88958	1369.09534	14.8578	14.9526	1.04568	0.02323	1118205.07378	111.42526	0.95632	1.04568	2758	1.0	Integrator Trapezoid	Peak Detector First Derivative		82.0 95.0 ...
[30]	15.01978	1376.88708	14.9763	15.0513	1.20696	0.02233	215536.22204	20.40747	0.82853	1.20696	2791	1.0	Integrator Trapezoid	Peak Detector First Derivative		82.0 95.0 ...
[31]	15.1776	1386.33154	15.14608	15.22525	1.07775	0.02698	337263.27701	28.97331	0.92786	1.07775	2831	1.0	Integrator Trapezoid	Peak Detector First Derivative		82.0 95.0 ...
[32]	15.26067	1391.30261	15.22917	15.3	1.07185	0.02618	376511.08632	33.07295	0.93297	1.07185	2852	1.0	Integrator Trapezoid	Peak Detector First Derivative		82.0 95.0 ...
[33]	15.44608	1402.5321	15.41847	15.51327	1.40811	0.03738	225236.23787	13.34698	0.71017	1.40811	2899	1.0	Integrator Trapezoid	Peak Detector First Derivative		82.0 95.0 ...
[34]	15.56042	1409.75464	15.51718	15.64375	1.51967	0.02847	556740.13932	38.45729	0.65804	1.51967	2928	1.0	Integrator Trapezoid	Peak Detector First Derivative		82.0 95.0 ...
[35]	16.03047	1439.44824	15.99088	16.05388	1.12185	0.02807	117006.94088	9.29893	0.89139	1.12185	3047	1.0	Integrator Trapezoid	Peak Detector First Derivative		82.0 95.0 ...
[36]	16.26302	1454.13879	16.2276	16.29452	1.03867	0.02492	165287.76029	14.66726	0.96277	1.03867	3106	1.0	Integrator Trapezoid	Peak Detector First Derivative		82.0 95.0 ...
[37]	16.33802	1458.87659	16.3104	16.36197	1.26655	0.02442	70891.14829	7.43594	0.78955	1.26655	3125	1.0	Integrator Trapezoid	Peak Detector First Derivative		82.0 95.0 ...
[38]	16.425	1464.37146	16.3776	16.48802	1.18707	0.02978	425303.55657	30.26157	0.84241	1.18707	3147	1.0	Integrator Trapezoid	Peak Detector First Derivative		95.0 82.0 ...
[39]	16.55518	1472.59534	16.51145	16.56692	2.76964	0.05955	175478.11228	15.92883	0.36106	2.76964	3180	1.0	Integrator Trapezoid	Peak Detector First Derivative		82.0 95.0 ...
[40]	16.5906	1474.83264	16.57083	16.63802	1.06037	0.0196	196058.10051	23.50178	0.94307	1.06037	3189	1.0	Integrator Trapezoid	Peak Detector First Derivative		82.0 95.0 ...
