"wavenumber","intensity"
3999.43349933624,0.0104509677343211
3997.56983041763,0.0105629934393234
3995.70616149902,0.0105927459191747
3993.84249258041,0.010475006365364
3991.9788236618,0.0104979353294263
3990.11515474319,0.0108543098326684
3988.25148582458,0.0114438663122063
3986.38781690597,0.0117011012876895
3984.52414798736,0.0117188512540849
3982.66047906875,0.0113386541406872
3980.79681015014,0.0109525264644871
3978.93314123153,0.0110000418032167
3977.06947231292,0.0112514066810671
3975.20580339431,0.0111575693230527
3973.34213447571,0.0106749804735975
3971.4784655571,0.011032383191552
3969.61479663849,0.0114467764608364
3967.75112771988,0.0109428850751677
3965.88745880127,0.0107331349305251
3964.02378988266,0.0111885940789007
3962.16012096405,0.0112356747254556
3960.29645204544,0.0107311573275937
3958.43278312683,0.0108336154851754
3956.56911420822,0.0110635842092843
3954.70544528961,0.0109490194488276
3952.841776371,0.0111760759689632
3950.97810745239,0.0112369918315826
3949.11443853378,0.0110242225452615
3947.25076961517,0.0106999135354015
3945.38710069656,0.0104342446898137
3943.52343177795,0.0110526831280723
3941.65976285934,0.0116450028971498
3939.79609394073,0.0112077616980404
3937.93242502212,0.0107672799637378
3936.06875610351,0.0112209885641486
3934.2050871849,0.0117115429009931
3932.34141826629,0.0112641725369449
3930.47774934768,0.010591187086117
3928.61408042907,0.0104359402201343
3926.75041151046,0.0108611265938536
3924.88674259186,0.0111436018209486
3923.02307367325,0.01064909027287
3921.15940475464,0.0106538564847433
3919.29573583603,0.0111801099520609
3917.43206691742,0.0115608577571141
3915.56839799881,0.0118007300472561
3913.7047290802,0.0114594834857144
3911.84106016159,0.0109088100417836
3909.97739124298,0.0105528177726766
3908.11372232437,0.0107338851522342
3906.25005340576,0.0113472410188623
3904.38638448715,0.0118380860289743
3902.52271556854,0.0117927683669866
3900.65904664993,0.0111314365944563
3898.79537773132,0.0103625336813315
3896.93170881271,0.0101318705420933
3895.0680398941,0.0101451899042221
3893.20437097549,0.0100370193810919
3891.34070205688,0.0100605308388878
3889.47703313827,0.0106541386072482
3887.61336421966,0.0113114226644331
3885.74969530105,0.0108732002590816
3883.88602638244,0.0104862423388472
3882.02235746383,0.0109383614727351
3880.15868854522,0.0110060648205388
3878.29501962661,0.0107319319692216
3876.43135070801,0.0111610860554027
3874.5676817894,0.0118653800067345
3872.70401287079,0.0117644715543725
3870.84034395218,0.0106564335487957
3868.97667503357,0.00999670749962005
3867.11300611496,0.0101550013042201
3865.24933719635,0.010372764182342
3863.38566827774,0.0105121799554851
3861.52199935913,0.010865054266876
3859.65833044052,0.0111841247071611
3857.79466152191,0.0114231392158622
3855.9309926033,0.0117431164675978
3854.06732368469,0.0109887592366464
3852.20365476608,0.0101919857031949
3850.33998584747,0.0101769554867773
3848.47631692886,0.0102871447117358
3846.61264801025,0.0104019118160222
3844.74897909164,0.0106473526380674
3842.88531017303,0.0112691862622735
3841.02164125442,0.011749348576355
3839.15797233581,0.0107492357453017
3837.2943034172,0.00941262840274861
3835.43063449859,0.00936652426115844
3833.56696557998,0.00971026296258161
3831.70329666137,0.0101011850319583
3829.83962774276,0.0104543548099251
3827.97595882415,0.0106991753618205
3826.11228990555,0.0109546758346983
3824.24862098694,0.0111970965779397
3822.38495206833,0.0109828632916222
3820.52128314972,0.0103488059760321
3818.65761423111,0.0103743196163633
3816.7939453125,0.0102179629629427
3814.93027639389,0.0098572332191088
3813.06660747528,0.0100594060041589
3811.20293855667,0.0106136828753576
3809.33926963806,0.0109287123898767
3807.47560071945,0.0105239826591849
3805.61193180084,0.0106846046326284
3803.74826288223,0.0111281339924939
3801.88459396362,0.0106637657831215
3800.02092504501,0.0101811792510463
3798.1572561264,0.0102590434536659
3796.29358720779,0.0102122890467126
3794.42991828918,0.0104243046570139
3792.56624937057,0.0108619347724587
3790.70258045196,0.0104365436259188
3788.83891153335,0.0101704845177363
3786.97524261474,0.0105829973715053
3785.11157369613,0.0105302093015739
3783.24790477752,0.0104639312381075
3781.38423585891,0.0103733234554376
3779.5205669403,0.0100899828413842
3777.6568980217,0.0103361359645344
3775.79322910309,0.0105595498091139
3773.92956018448,0.0103382555387951
3772.06589126587,0.0101227805763903
3770.20222234726,0.00980278014618566
3768.33855342865,0.00986271216995168
3766.47488451004,0.0100441084680561
3764.61121559143,0.00962764474431281
3762.74754667282,0.00971641584450449
3760.88387775421,0.0104229207027799
3759.0202088356,0.0105910271644202
3757.15653991699,0.0102276023439545
3755.29287099838,0.0104678905152688
3753.42920207977,0.0112101996698906
3751.56553316116,0.0113963968066696
3749.70186424255,0.0106073417722557
3747.83819532394,0.00996203765113451
3745.97452640533,0.00930748025396831
3744.11085748672,0.00865061986650053
3742.24718856811,0.00897175284619876
3740.3835196495,0.00974645226528672
3738.51985073089,0.00997393108065846
3736.65618181228,0.00952833929279
3734.79251289367,0.00924565187609214
3732.92884397506,0.00912158929185548
3731.06517505645,0.009214505049744
3729.20150613785,0.00975210601179431
3727.33783721924,0.0101250351922355
3725.47416830063,0.0100965401727873
3723.61049938202,0.00968742913063333
3721.74683046341,0.00938425213990334
3719.8831615448,0.00947653585225514
3718.01949262619,0.00950907281671031
3716.15582370758,0.00995804575320615
3714.29215478897,0.010844759502776
3712.42848587036,0.010882984494788
3710.56481695175,0.00985194644765041
3708.70114803314,0.00918368771891756
3706.83747911453,0.0101386280560042
3704.97381019592,0.0109249253148766
3703.11014127731,0.0101694052362254
3701.2464723587,0.00961968725637279
3699.38280344009,0.0101999612685111
3697.51913452148,0.0108605458094157
3695.65546560287,0.0110832688783738
3693.79179668426,0.0111890191645504
3691.92812776565,0.0116245896801364
3690.06445884704,0.0120011141092702
3688.20078992843,0.0112646179944644
3686.33712100982,0.010702476017514
3684.47345209121,0.0103397731440089
3682.60978317261,0.0103273367505793
3680.746114254,0.0109860768217355
3678.88244533539,0.0115949433051618
3677.01877641678,0.0115636082641266
