"wavenumber","intensity"
3999.43349933624,0.00242582520444853
3997.56983041763,0.00210255060722945
3995.70616149902,0.00191075289910593
3993.84249258041,0.00212315579930384
3991.9788236618,0.00214170298039495
3990.11515474319,0.00185470482905587
3988.25148582458,0.00185061424114807
3986.38781690597,0.00209929238387221
3984.52414798736,0.0018466958867853
3982.66047906875,0.00202229434358237
3980.79681015014,0.00236623287745483
3978.93314123153,0.0017968358081684
3977.06947231292,0.00155178616928389
3975.20580339431,0.00161959027661028
3973.34213447571,0.0016427422777361
3971.4784655571,0.00158664995014219
3969.61479663849,0.00141510494093241
3967.75112771988,0.00172859696074713
3965.88745880127,0.00214082736559753
3964.02378988266,0.00211484194145383
3962.16012096405,0.00235046674835276
3960.29645204544,0.00286816780299159
3958.43278312683,0.00253332409473286
3956.56911420822,0.00213617531019805
3954.70544528961,0.00179697590087058
3952.841776371,0.00147227750887553
3950.97810745239,0.00183736379635542
3949.11443853378,0.00224903157224484
3947.25076961517,0.00207192776357203
3945.38710069656,0.00215886850917512
3943.52343177795,0.00219585245764426
3941.65976285934,0.00235555918487629
3939.79609394073,0.0025544836208979
3937.93242502212,0.00233604088667131
3936.06875610351,0.00237016800686804
3934.2050871849,0.00247303024030303
3932.34141826629,0.00199720886734721
3930.47774934768,0.00152555515240877
3928.61408042907,0.00152857309459988
3926.75041151046,0.00197575249843058
3924.88674259186,0.00232834453704791
3923.02307367325,0.00191031626413271
3921.15940475464,0.00158933377438892
3919.29573583603,0.0018723546113799
3917.43206691742,0.00218124830062678
3915.56839799881,0.00245048508385719
3913.7047290802,0.00241442743484581
3911.84106016159,0.00222374499873329
3909.97739124298,0.00229166066084954
3908.11372232437,0.00246071074583371
3906.25005340576,0.00244564870342782
3904.38638448715,0.00181791960586484
3902.52271556854,0.00117774767028539
3900.65904664993,0.00181954764224079
3898.79537773132,0.00235953017354377
3896.93170881271,0.00214431923317527
3895.0680398941,0.00190420283847883
3893.20437097549,0.00187745076231168
3891.34070205688,0.00154234757318723
3889.47703313827,0.00145704700629745
3887.61336421966,0.00187430078196161
3885.74969530105,0.00204878452418765
3883.88602638244,0.00188472813847349
3882.02235746383,0.00196002371463646
3880.15868854522,0.0023515458397255
3878.29501962661,0.00221445638212732
3876.43135070801,0.00180763624719915
3874.5676817894,0.00197389146736281
3872.70401287079,0.00198552141926727
3870.84034395218,0.00200615609709821
3868.97667503357,0.00192993822964931
3867.11300611496,0.00209341860646831
3865.24933719635,0.00204301928709693
3863.38566827774,0.00186044889759576
3861.52199935913,0.00179844363220074
