++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++
ASCII Report
++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++
Name: Pyro_Plast-031
Data Name: 
Operator: Xcalibur_System
Date: 2019/06/11
Info: 
Misc: 
Misc (separated): 
Details: 
Scans: 7603
Start RT (min): 4.0018
Stop RT (min): 33.99973
Barcode: 

>>>

Operator: Xcalibur_System
Misc Info: 
Sample Weight: 0.0
Data Name: 
Barcode: 
Detailed Info: 
Sample Group: 
Sample Weight Unit: 
Misc Info Separated: 
Date: 2019/06/11 09:15:18
Short Info: 
Barcode Type: 
------------------------------

NAME: Pyro_Plast-031
TYPE: MSD
------------------------------
Integrated Chromatogram Area: 0.0
Integrated Background Area: 0.0
Integrated Peak Area: 411192342.94266


PEAK LIST OVERVIEW
------------------------------
[#]	RT (Min)	RI	Start RT (Min)	Stop RT (Min)	Tailing	Width (at 50% peak height by inflection points)	Integrated Area	S/N	Leading	Tailing	Scan #	Purity	Integrator	Detector	Model	m/z ...
[1]	4.02525	0.0	4.0018	4.13567	1.37667	0.04283	12720957.82036	373.16528	0.72639	1.37667	7	1.0	Integrator Trapezoid	Peak Detector First Derivative		70.0 126.0 ...
[2]	4.16717	0.0	4.1474	4.25417	0.48291	0.0739	1669101.63803	45.19909	2.0708	0.48291	43	1.0	Integrator Trapezoid	Peak Detector First Derivative		70.0 126.0 ...
[3]	4.4276	812.63159	4.3724	4.56537	1.04361	0.07985	1790426.2889	25.82557	0.95821	1.04361	109	1.0	Integrator Trapezoid	Peak Detector First Derivative		70.0 126.0 ...
[4]	4.90025	837.75916	4.75833	4.91223	5.63071	0.10475	6007905.88572	182.27306	0.1776	5.63071	229	1.0	Integrator Trapezoid	Peak Detector First Derivative		70.0 126.0 ...
[5]	5.00287	843.2146	4.91615	5.24323	1.28177	0.08962	37154779.37755	470.74707	0.78017	1.28177	255	1.0	Integrator Trapezoid	Peak Detector First Derivative		70.0 126.0 ...
[6]	5.89427	890.60431	5.81927	6.15833	1.74601	0.03183	78301889.63254	2167.81177	0.57274	1.74601	480	1.0	Integrator Trapezoid	Peak Detector First Derivative		104.0 78.0 ...
[7]	6.87602	939.77356	6.83698	6.96667	1.57664	0.03923	684232.79583	16.47854	0.63426	1.57664	729	1.0	Integrator Trapezoid	Peak Detector First Derivative		78.0 104.0 ...
[8]	7.49948	970.57727	7.43282	7.55078	0.86911	0.04815	1126654.72	30.0	1.1506	0.86911	886	1.0	Integrator Trapezoid	Peak Detector First Derivative		103.0 118.0 ...
[9]	7.74765	982.83844	7.66483	7.78333	2.9959	0.08118	4057022.03043	86.8073	0.33379	2.9959	949	1.0	Integrator Trapezoid	Peak Detector First Derivative		118.0 103.0 ...
[10]	7.83047	986.93018	7.78723	7.89348	1.39979	0.04258	2221978.53	62.66758	0.71439	1.39979	970	1.0	Integrator Trapezoid	Peak Detector First Derivative		103.0 118.0 ...
[11]	8.0039	995.49902	7.9526	8.07108	1.44628	0.03838	3465141.24218	104.06119	0.69143	1.44628	1014	1.0	Integrator Trapezoid	Peak Detector First Derivative		118.0 103.0 ...
[12]	8.6505	1027.98486	8.60703	8.73333	1.54556	0.04192	679562.44538	18.44566	0.64702	1.54556	1178	1.0	Integrator Trapezoid	Peak Detector First Derivative		118.0 103.0 ...
[13]	8.77682	1034.34839	8.7414	8.87162	1.79363	0.03573	748990.58061	24.19909	0.55753	1.79363	1210	1.0	Integrator Trapezoid	Peak Detector First Derivative		118.0 103.0 ...
