++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++
ASCII Report
++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++
Name: Pyro_Plast-027
Data Name: 
Operator: Xcalibur_System
Date: 2019/06/10
Info: 
Misc: 
Misc (separated): 
Details: 
Scans: 7602
Start RT (min): 4.00155
Stop RT (min): 33.99712
Barcode: 

>>>

Operator: Xcalibur_System
Misc Info: 
Sample Weight: 0.0
Data Name: 
Barcode: 
Detailed Info: 
Sample Group: 
Sample Weight Unit: 
Misc Info Separated: 
Date: 2019/06/10 19:17:24
Short Info: 
Barcode Type: 
------------------------------

NAME: Pyro_Plast-027
TYPE: MSD
------------------------------
Integrated Chromatogram Area: 0.0
Integrated Background Area: 0.0
Integrated Peak Area: 453055661.03445


PEAK LIST OVERVIEW
------------------------------
[#]	RT (Min)	RI	Start RT (Min)	Stop RT (Min)	Tailing	Width (at 50% peak height by inflection points)	Integrated Area	S/N	Leading	Tailing	Scan #	Purity	Integrator	Detector	Model	m/z ...
[1]	4.0289	0.0	4.00155	4.14713	1.37506	0.04392	13150416.83948	407.4903	0.72724	1.37506	8	1.0	Integrator Trapezoid	Peak Detector First Derivative		70.0 126.0 ...
[2]	4.31277	806.52667	4.26537	4.32473	2.00135	0.0411	161409.35057	8.83723	0.49966	2.00135	80	1.0	Integrator Trapezoid	Peak Detector First Derivative		70.0 126.0 ...
[3]	4.42708	812.60413	4.38385	4.56927	0.52748	0.09627	2218028.43722	35.2902	1.89582	0.52748	109	1.0	Integrator Trapezoid	Peak Detector First Derivative		70.0 126.0 ...
[4]	4.90443	837.98157	4.7625	4.92422	3.35986	0.07102	7958094.16	266.664	0.29763	3.35986	230	1.0	Integrator Trapezoid	Peak Detector First Derivative		70.0 126.0 ...
[5]	5.00702	843.43524	4.92813	5.32605	0.90469	0.08198	45390953.32759	636.14142	1.10535	0.90469	256	1.0	Integrator Trapezoid	Peak Detector First Derivative		70.0 126.0 ...
[6]	5.90652	891.25555	5.8276	6.25313	2.23598	0.03847	59344005.35413	1335.52002	0.44723	2.23598	483	1.0	Integrator Trapezoid	Peak Detector First Derivative		104.0 78.0 ...
[7]	6.42292	917.38721	6.40313	6.49792	0.91001	0.03518	316469.66141	11.71329	1.0989	0.91001	614	1.0	Integrator Trapezoid	Peak Detector First Derivative		78.0 104.0 ...
[8]	6.60807	926.53491	6.57292	6.6948	1.63758	0.03835	836570.41871	22.66103	0.61066	1.63758	661	1.0	Integrator Trapezoid	Peak Detector First Derivative		78.0 104.0 ...
[9]	6.8763	939.78754	6.83672	6.98672	1.62872	0.04085	1118096.87125	30.02788	0.61398	1.62872	729	1.0	Integrator Trapezoid	Peak Detector First Derivative		78.0 104.0 ...
[10]	7.51172	971.18164	7.42865	7.56277	1.0045	0.04945	1545396.8418	41.18666	0.99552	1.0045	889	1.0	Integrator Trapezoid	Peak Detector First Derivative		103.0 118.0 ...
[11]	7.59063	975.08069	7.56692	7.62995	0.8773	0.02452	180750.85	9.19562	1.13985	0.8773	909	1.0	Integrator Trapezoid	Peak Detector First Derivative		103.0 118.0 ...
[12]	7.7362	982.27271	7.67318	7.78358	3.20273	0.06545	3545990.83662	94.98856	0.31223	3.20273	946	1.0	Integrator Trapezoid	Peak Detector First Derivative		118.0 103.0 ...
[13]	7.83463	987.13605	7.7875	7.90573	1.63103	0.04648	4345362.7218	123.87954	0.61311	1.63103	971	1.0	Integrator Trapezoid	Peak Detector First Derivative		103.0 118.0 ...
[14]	8.01588	996.09106	7.96485	8.0789	1.44939	0.04123	6010024.78527	193.95422	0.68994	1.44939	1017	1.0	Integrator Trapezoid	Peak Detector First Derivative		118.0 103.0 ...
[15]	8.66302	1028.61548	8.61563	8.73385	1.45335	0.0414	1123426.13809	34.32155	0.68807	1.45335	1181	1.0	Integrator Trapezoid	Peak Detector First Derivative		118.0 103.0 ...
[16]	8.79297	1035.16211	8.75365	8.87552	1.41064	0.0361	1130472.90114	37.33698	0.7089	1.41064	1214	1.0	Integrator Trapezoid	Peak Detector First Derivative		118.0 103.0 ...
