++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++
ASCII Report
++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++
Name: Pyro_Plast-024
Data Name: 
Operator: Xcalibur_System
Date: 2019/06/10
Info: 
Misc: 
Misc (separated): 
Details: 
Scans: 7601
Start RT (min): 4.0018
Stop RT (min): 33.99843
Barcode: 

>>>

Operator: Xcalibur_System
Misc Info: 
Sample Weight: 0.0
Data Name: 
Barcode: 
Detailed Info: 
Sample Group: 
Sample Weight Unit: 
Misc Info Separated: 
Date: 2019/06/10 19:17:18
Short Info: 
Barcode Type: 
------------------------------

NAME: Pyro_Plast-024
TYPE: MSD
------------------------------
Integrated Chromatogram Area: 0.0
Integrated Background Area: 0.0
Integrated Peak Area: 443655220.58068


PEAK LIST OVERVIEW
------------------------------
[#]	RT (Min)	RI	Start RT (Min)	Stop RT (Min)	Tailing	Width (at 50% peak height by inflection points)	Integrated Area	S/N	Leading	Tailing	Scan #	Purity	Integrator	Detector	Model	m/z ...
[1]	4.02525	0.0	4.0018	4.11588	0.72486	0.0475	1818996.48213	57.77213	1.37958	0.72486	7	1.0	Integrator Trapezoid	Peak Detector First Derivative		70.0 126.0 ...
[2]	4.34477	808.22791	4.2815	4.53385	1.13517	0.04593	8034720.59754	193.61987	0.88093	1.13517	88	1.0	Integrator Trapezoid	Peak Detector First Derivative		70.0 126.0 ...
[3]	4.90807	838.17474	4.77422	4.96718	1.35435	0.03287	93777880.53485	3798.34985	0.73836	1.35435	231	1.0	Integrator Trapezoid	Peak Detector First Derivative		70.0 126.0 ...
[4]	5.0065	843.40778	4.97108	5.32968	0.55429	0.092	43465625.84868	764.83374	1.80412	0.55429	256	1.0	Integrator Trapezoid	Peak Detector First Derivative		70.0 126.0 ...
[5]	5.91797	891.86426	5.85885	6.17422	3.07026	0.05312	34965325.94313	570.73431	0.32571	3.07026	486	1.0	Integrator Trapezoid	Peak Detector First Derivative		104.0 78.0 ...
[6]	6.60363	926.31586	6.5763	6.60755	1.97744	0.02568	80712.87	9.35097	0.5057	1.97744	660	1.0	Integrator Trapezoid	Peak Detector First Derivative		78.0 104.0 ...
[7]	6.87968	939.95471	6.84817	6.97812	0.97305	0.05425	793436.05371	22.63607	1.02769	0.97305	730	1.0	Integrator Trapezoid	Peak Detector First Derivative		78.0 104.0 ...
[8]	7.51067	971.12976	7.44375	7.5776	0.81194	0.0489	1705738.86791	46.74514	1.23161	0.81194	889	1.0	Integrator Trapezoid	Peak Detector First Derivative		103.0 118.0 ...
[9]	7.763	983.59686	7.6763	7.79843	1.80553	0.06947	5115028.41622	135.69545	0.55385	1.80553	953	1.0	Integrator Trapezoid	Peak Detector First Derivative		118.0 103.0 ...
[10]	7.84167	987.48352	7.80233	7.97187	1.57212	0.04922	6624947.87027	178.31104	0.63608	1.57212	973	1.0	Integrator Trapezoid	Peak Detector First Derivative		103.0 118.0 ...
[11]	8.02317	996.45093	7.97603	8.2125	1.28884	0.05225	7224709.92899	159.51295	0.77589	1.28884	1019	1.0	Integrator Trapezoid	Peak Detector First Derivative		118.0 103.0 ...
[12]	8.66978	1028.9563	8.61848	8.74088	1.38449	0.04158	859011.52228	28.51944	0.72229	1.38449	1183	1.0	Integrator Trapezoid	Peak Detector First Derivative		118.0 103.0 ...
[13]	8.79973	1035.50293	8.76042	8.90233	1.17723	0.04038	857613.98821	29.01728	0.84945	1.17723	1216	1.0	Integrator Trapezoid	Peak Detector First Derivative		118.0 103.0 ...
[14]	9.23358	1057.35938	9.18227	9.30833	0.82848	0.0465	420452.47765	12.45464	1.20703	0.82848	1326	1.0	Integrator Trapezoid	Peak Detector First Derivative		103.0 118.0 ...
[15]	11.55518	1178.46716	11.51197	11.58307	1.37817	0.03913	143261.4941	5.19331	0.7256	1.37817	1915	1.0	Integrator Trapezoid	Manual		103.0 118.0 ...
[16]	12.54113	1232.73987	12.51718	12.61172	1.78418	0.0313	179125.74778	7.19978	0.56048	1.78418	2165	1.0	Integrator Trapezoid	Peak Detector First Derivative		103.0 118.0 ...
[17]	13.06978	1262.52295	13.04192	13.11302	0.77236	0.03433	513775.74321	21.91792	1.29474	0.77236	2298	1.0	Integrator Trapezoid	Peak Detector First Derivative		69.0 111.0 ...
[18]	13.14843	1266.95398	13.11692	13.1643	2.64211	0.03845	291286.15	18.95464	0.37849	2.64211	2318	1.0	Integrator Trapezoid	Peak Detector First Derivative		69.0 111.0 ...
[19]	13.20755	1270.28455	13.16822	13.23125	0.45659	0.02813	853112.02398	40.81425	2.19013	0.45659	2333	1.0	Integrator Trapezoid	Peak Detector First Derivative		69.0 111.0 ...
[20]	13.25493	1272.95398	13.23515	13.30208	1.83978	0.02447	445960.90887	23.05507	0.54354	1.83978	2345	1.0	Integrator Trapezoid	Peak Detector First Derivative		69.0 111.0 ...
[21]	13.3375	1277.60559	13.30598	13.4125	1.19254	0.02395	3289646.45339	161.26025	0.83855	1.19254	2366	1.0	Integrator Trapezoid	Peak Detector First Derivative		69.0 111.0 ...
[22]	13.46352	1284.7052	13.41638	13.4953	0.78341	0.02608	1683640.63	85.88121	1.27648	0.78341	2398	1.0	Integrator Trapezoid	Peak Detector First Derivative		69.0 111.0 ...
[23]	13.57395	1290.92676	13.53463	13.61718	1.22822	0.0237	4536384.1782	264.97299	0.81418	1.22822	2426	1.0	Integrator Trapezoid	Peak Detector First Derivative		69.0 111.0 ...
[24]	13.6526	1295.35779	13.62135	13.6763	2.03053	0.03308	2447016.53	127.60799	0.49248	2.03053	2446	1.0	Integrator Trapezoid	Peak Detector First Derivative		69.0 111.0 ...
[25]	13.71172	1298.68823	13.68047	13.7789	1.30478	0.02592	39857352.07625	2160.75366	0.76641	1.30478	2461	1.0	Integrator Trapezoid	Peak Detector First Derivative		69.0 111.0 ...
[26]	13.86145	1307.56738	13.81822	13.93645	1.26017	0.02985	17345076.8179	833.07776	0.79354	1.26017	2499	1.0	Integrator Trapezoid	Peak Detector First Derivative		69.0 111.0 ...
[27]	14.00338	1316.06128	13.94035	14.09427	1.1904	0.02537	29602966.88412	1609.27966	0.84005	1.1904	2535	1.0	Integrator Trapezoid	Peak Detector First Derivative		69.0 111.0 ...
[28]	14.16118	1325.50464	14.1414	14.20078	1.29364	0.02337	286815.13	17.7527	0.77301	1.29364	2575	1.0	Integrator Trapezoid	Peak Detector First Derivative		69.0 111.0 ...
[29]	14.26353	1331.62976	14.2125	14.27942	1.41632	0.03783	181654.72	8.45032	0.70605	1.41632	2601	1.0	Integrator Trapezoid	Peak Detector First Derivative		69.0 111.0 ...
[30]	14.34635	1336.58594	14.33072	14.37812	0.48073	0.02918	233325.90602	15.20194	2.08016	0.48073	2622	1.0	Integrator Trapezoid	Peak Detector First Derivative		69.0 111.0 ...
[31]	14.45338	1342.99121	14.3862	14.54817	1.0682	0.02583	10420366.95237	484.14255	0.93616	1.0682	2649	1.0	Integrator Trapezoid	Peak Detector First Derivative		69.0 111.0 ...
[32]	14.5953	1351.48413	14.55208	14.62317	1.14098	0.0332	594125.04254	28.32613	0.87644	1.14098	2684	1.0	Integrator Trapezoid	Peak Detector First Derivative		82.0 95.0 ...
[33]	14.6625	1355.50574	14.62708	14.70988	1.00856	0.03693	683029.6803	27.88877	0.99151	1.00856	2701	1.0	Integrator Trapezoid	Peak Detector First Derivative		82.0 95.0 ...
[34]	14.73358	1359.75964	14.7138	14.769	2.18151	0.02613	200411.29771	12.02484	0.4584	2.18151	2719	1.0	Integrator Trapezoid	Peak Detector First Derivative		82.0 95.0 ...
[35]	14.82838	1365.43286	14.79687	14.84792	0.72003	0.021	245848.04778	17.63499	1.38883	0.72003	2743	1.0	Integrator Trapezoid	Peak Detector First Derivative		82.0 95.0 ...
