++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++
ASCII Report
++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++
Name: Pyro_PlastSolve-515
Data Name: 
Operator: Xcalibur_System
Date: 2021/03/09
Info: 
Misc: 
Misc (separated): 
Details: 
Scans: 7606
Start RT (min): 4.00155
Stop RT (min): 33.99843
Barcode: 

>>>

Operator: Xcalibur_System
Misc Info: 
Sample Weight: 0.0
Data Name: 
Barcode: 
Detailed Info: 
Sample Group: 
Sample Weight Unit: 
Misc Info Separated: 
Date: 2021/03/09 13:21:16
Short Info: 
Barcode Type: 
------------------------------

NAME: Pyro_PlastSolve-515
TYPE: MSD
------------------------------
Integrated Chromatogram Area: 0.0
Integrated Background Area: 0.0
Integrated Peak Area: 11591289755.14907


PEAK LIST OVERVIEW
------------------------------
[#]	RT (Min)	RI	Start RT (Min)	Stop RT (Min)	Tailing	Width (at 50% peak height by inflection points)	Integrated Area	S/N	Leading	Tailing	Scan #	Purity	Integrator	Detector	Model	Trace ...
[1]	4.06927	799.23444	4.03748	4.15598	0.90696	0.0429	3068329.52092	126.18951	1.10259	0.90696	18	1.0	Trapezoid	First Derivative		70.0 126.0 ...
[2]	4.25052	808.91821	4.1599	4.30962	0.7551	0.03345	10069256.92043	510.94086	1.32432	0.7551	64	1.0	Trapezoid	First Derivative		70.0 126.0 ...
[3]	4.81432	838.4057	4.76693	4.88907	1.18967	0.02395	201577109.698	14438.49023	0.84057	1.18967	207	1.0	Trapezoid	First Derivative		70.0 126.0 ...
[4]	5.18047	857.55579	5.15285	5.23175	1.22821	0.02605	1377074.77455	90.74731	0.81419	1.22821	300	1.0	Trapezoid	First Derivative		70.0 126.0 ...
[5]	5.50417	874.48572	5.48775	5.53932	7.501	0.03928	831149.7991	64.67742	0.13332	7.501	381	0.5	Trapezoid	First Derivative		109.0 ...
[6]	5.51588	875.09851	5.48775	5.66588	7.59191	0.04718	2661217.39537	60.9785	0.13172	7.59191	384	0.5	Trapezoid	First Derivative		104.0 ...
[7]	5.57473	878.17645	5.54348	5.61848	1.20219	0.0224	2657957.62927	210.81989	0.83182	1.20219	399	0.5	Trapezoid	First Derivative		109.0 ...
[8]	5.77603	888.70465	5.725	6.19375	1.28318	0.02263	5016222657.86969	377752.59375	0.77932	1.28318	450	0.5	Trapezoid	First Derivative		109.0 ...
[9]	5.81562	890.7749	5.73672	6.39895	1.15277	0.0227	5643268424.04349	417792.09375	0.86748	1.15277	460	0.5	Trapezoid	First Derivative		104.0 ...
[10]	6.43047	921.57825	6.39115	6.43437	3.10026	0.04393	2884859.71	360.74329	0.32255	3.10026	616	0.5	Trapezoid	First Derivative		109.0 ...
