++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++
ASCII Report
++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++
Name: Pyro_PlastSolve-921
Data Name: 
Operator: Xcalibur_System
Date: 2021/05/17
Info: 
Misc: 
Misc (separated): 
Details: 
Scans: 7615
Start RT (min): 4.00155
Stop RT (min): 33.99897
Barcode: 

>>>

Operator: Xcalibur_System
Misc Info: 
Sample Weight: 0.0
Data Name: 
Barcode: 
Detailed Info: 
Sample Group: 
Sample Weight Unit: 
Misc Info Separated: 
Date: 2021/05/17 09:54:31
Short Info: 
Barcode Type: 
------------------------------

NAME: Pyro_PlastSolve-921
TYPE: MSD
------------------------------
Integrated Chromatogram Area: 0.0
Integrated Background Area: 0.0
Integrated Peak Area: 11527377312.53323


PEAK LIST OVERVIEW
------------------------------
[#]	RT (Min)	RI	Start RT (Min)	Stop RT (Min)	Tailing	Width (at 50% peak height by inflection points)	Integrated Area	S/N	Leading	Tailing	Scan #	Purity	Integrator	Detector	Model	Trace ...
[1]	4.1315	795.448	4.09583	4.21407	0.72935	0.05543	2249304.61014	117.14286	1.37109	0.72935	34	1.0	Trapezoid	First Derivative		70.0 126.0 ...
[2]	4.30078	805.55585	4.21795	4.45808	0.95686	0.03907	12533204.70874	715.63123	1.04508	0.95686	77	1.0	Trapezoid	First Derivative		70.0 126.0 ...
[3]	4.70208	826.63251	4.66667	4.78073	1.42935	0.02882	2560697.302	204.64865	0.69962	1.42935	179	1.0	Trapezoid	First Derivative		126.0 70.0 ...
[4]	4.86743	835.31689	4.81642	4.94218	1.28106	0.02788	204150992.39375	18002.91016	0.7806	1.28106	221	1.0	Trapezoid	First Derivative		70.0 126.0 ...
[5]	5.23725	854.73999	5.2099	5.28855	1.53628	0.0314	1017799.08935	82.40154	0.65093	1.53628	315	1.0	Trapezoid	First Derivative		70.0 126.0 ...
[6]	5.5013	868.60822	5.48542	5.51718	7.16553	0.03335	738880.06008	164.34749	0.13956	7.16553	381	0.5	Trapezoid	First Derivative		109.0 ...
[7]	5.62733	875.2276	5.59193	5.67448	1.19691	0.02635	2932402.92654	287.2027	0.83548	1.19691	413	0.5	Trapezoid	First Derivative		109.0 ...
[8]	5.82813	885.7738	5.78098	6.24142	1.32723	0.02707	4620389730.90813	429939.78125	0.75345	1.32723	464	0.5	Trapezoid	First Derivative		109.0 ...
[9]	5.86743	887.83789	5.7888	6.44192	1.18311	0.02418	6098629746.37953	598699.625	0.84523	1.18311	474	0.5	Trapezoid	First Derivative		104.0 ...
[10]	6.4776	918.69629	6.43802	6.74115	1.2558	0.03243	8925483.20543	517.23553	0.79631	1.2558	629	0.5	Trapezoid	First Derivative		109.0 ...
[11]	6.50885	920.2395	6.4776	6.74115	1.2252	0.03075	6933324.77315	381.10425	0.81619	1.2252	637	0.5	Trapezoid	First Derivative		104.0 ...
[12]	6.92213	940.64856	6.89088	6.93802	1.12973	0.02297	113420.40444	14.23359	0.88517	1.12973	742	0.5	Trapezoid	First Derivative		104.0 ...
[13]	6.9263	940.85431	6.89088	7.05625	0.18309	0.09603	2746658.33316	85.17181	5.46168	0.18309	743	0.5	Trapezoid	First Derivative		109.0 ...
[14]	7.08777	948.828	7.06017	7.17838	1.15953	0.04112	456108.71564	26.76641	0.86242	1.15953	783	0.5	Trapezoid	First Derivative		123.0 ...
[15]	7.2099	954.85925	7.1823	7.29243	0.70475	0.03027	133625.83012	8.73359	1.41895	0.70475	814	0.5	Trapezoid	First Derivative		123.0 ...
[16]	7.33177	960.87738	7.29635	7.40652	0.74881	0.02722	102551.77014	7.26255	1.33545	0.74881	845	0.5	Trapezoid	First Derivative		123.0 ...
