++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++
ASCII Report
++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++
Name: Pyro_PlastSolve-906
Data Name: 
Operator: Xcalibur_System
Date: 2021/05/16
Info: 
Misc: 
Misc (separated): 
Details: 
Scans: 7607
Start RT (min): 4.00155
Stop RT (min): 33.99975
Barcode: 

>>>

Operator: Xcalibur_System
Misc Info: 
Sample Weight: 0.0
Data Name: 
Barcode: 
Detailed Info: 
Sample Group: 
Sample Weight Unit: 
Misc Info Separated: 
Date: 2021/05/16 17:06:26
Short Info: 
Barcode Type: 
------------------------------

NAME: Pyro_PlastSolve-906
TYPE: MSD
------------------------------
Integrated Chromatogram Area: 0.0
Integrated Background Area: 0.0
Integrated Peak Area: 9179593714.97404


PEAK LIST OVERVIEW
------------------------------
[#]	RT (Min)	RI	Start RT (Min)	Stop RT (Min)	Tailing	Width (at 50% peak height by inflection points)	Integrated Area	S/N	Leading	Tailing	Scan #	Purity	Integrator	Detector	Model	Trace ...
[1]	4.12787	795.18756	4.09998	4.21823	0.5267	0.06408	1567247.33935	86.1456	1.89862	0.5267	33	1.0	Trapezoid	First Derivative		70.0 126.0 ...
[2]	4.30105	805.56982	4.2224	4.45858	0.90881	0.03935	9445322.10285	566.2063	1.10035	0.90881	77	1.0	Trapezoid	First Derivative		70.0 126.0 ...
[3]	4.70287	826.67365	4.66743	4.77762	1.44462	0.02943	1876813.10618	166.68352	0.69223	1.44462	179	1.0	Trapezoid	First Derivative		126.0 70.0 ...
[4]	4.86823	835.35889	4.81303	4.95105	1.3192	0.02685	154410889.64732	14434.40918	0.75804	1.3192	221	1.0	Trapezoid	First Derivative		70.0 126.0 ...
[5]	5.2388	854.82141	5.21118	5.29012	1.36664	0.03113	906390.31063	77.14661	0.73172	1.36664	315	1.0	Trapezoid	First Derivative		70.0 126.0 ...
[6]	5.50287	868.69049	5.48698	5.52267	7.56659	0.03515	642115.64	120.99696	0.13216	7.56659	381	0.5	Trapezoid	First Derivative		109.0 ...
[7]	5.62892	875.31073	5.59767	5.67605	1.13559	0.02567	1947036.98886	204.69969	0.8806	1.13559	413	0.5	Trapezoid	First Derivative		109.0 ...
[8]	5.82995	885.8692	5.78282	6.24792	1.27804	0.02633	4179320816.56352	413301.40625	0.78245	1.27804	464	0.5	Trapezoid	First Derivative		109.0 ...
[9]	5.86952	887.94733	5.79063	6.44868	1.24749	0.0249	4375459867.6375	428071.34375	0.80161	1.24749	474	0.5	Trapezoid	First Derivative		104.0 ...
[10]	6.48022	918.8255	6.44063	6.7638	1.23131	0.03233	7656799.51578	446.08295	0.81214	1.23131	629	0.5	Trapezoid	First Derivative		109.0 ...
[11]	6.51563	920.57446	6.48022	6.7047	1.09281	0.03237	4164225.07486	241.27605	0.91507	1.09281	638	0.5	Trapezoid	First Derivative		104.0 ...
[12]	7.66225	977.19751	7.6073	7.82762	1.45862	0.02642	44712982.84187	4222.89795	0.68558	1.45862	928	0.5	Trapezoid	First Derivative		123.0 ...
[13]	7.69375	978.75311	7.61512	7.8474	1.34975	0.02563	59130544.4883	5420.65723	0.74088	1.34975	936	0.5	Trapezoid	First Derivative		118.0 ...
[14]	7.8711	987.51111	7.8315	7.96953	1.09699	0.03485	1239268.25969	87.23762	0.91159	1.09699	981	0.5	Trapezoid	First Derivative		123.0 ...
[15]	7.89845	988.86169	7.8513	7.94192	1.22573	0.02677	902867.24543	89.51264	0.81584	1.22573	988	0.5	Trapezoid	First Derivative		118.0 ...
[16]	7.98515	993.14319	7.94583	8.04427	1.77778	0.0389	2485386.95369	174.56017	0.5625	1.77778	1010	0.5	Trapezoid	First Derivative		118.0 ...
[17]	8.0047	994.10864	7.97345	8.04427	0.76413	0.0266	155581.72829	13.68453	1.30868	0.76413	1015	0.5	Trapezoid	First Derivative		123.0 ...
[18]	8.0797	997.81238	8.04818	8.17032	1.75501	0.03312	2816756.91095	210.93631	0.5698	1.75501	1034	0.5	Trapezoid	First Derivative		118.0 ...
[19]	8.44608	1016.28326	8.40262	8.47368	1.06269	0.0253	81514.54	7.74115	0.94101	1.06269	1127	0.5	Trapezoid	First Derivative		123.0 ...
[20]	8.48958	1018.48248	8.4224	8.55262	1.57049	0.03275	663150.88125	47.5814	0.63674	1.57049	1138	0.5	Trapezoid	First Derivative		118.0 ...
[21]	8.4974	1018.87769	8.47787	8.53282	0.62919	0.02792	74176.62	8.11527	1.58935	0.62919	1140	0.5	Trapezoid	First Derivative		123.0 ...
[22]	8.58412	1023.26172	8.53672	8.7849	2.40413	0.03667	2366123.56799	142.46309	0.41595	2.40413	1162	0.5	Trapezoid	First Derivative		123.0 ...
[23]	8.62345	1025.25024	8.55652	8.72188	1.94089	0.0387	2870249.98217	167.0455	0.51523	1.94089	1172	0.5	Trapezoid	First Derivative		118.0 ...
[24]	8.7573	1032.01721	8.72578	8.856	1.15742	0.03528	783109.47317	53.72902	0.86399	1.15742	1206	0.5	Trapezoid	First Derivative		118.0 ...
[25]	8.9073	1039.60059	8.85988	8.93463	1.30716	0.03402	120904.05875	10.43074	0.76502	1.30716	1244	0.5	Trapezoid	First Derivative		123.0 ...
[26]	8.92683	1040.58813	8.85988	9.03725	1.43197	0.03028	15641572.35036	1317.88086	0.69834	1.43197	1249	0.5	Trapezoid	First Derivative		118.0 ...
[27]	9.11225	1049.96204	9.08047	9.12005	0.94255	0.02162	84458.11584	13.1911	1.06095	0.94255	1296	0.5	Trapezoid	First Derivative		123.0 ...
[28]	9.15938	1052.34497	9.12397	9.21458	1.30025	0.02512	2004496.71091	213.5652	0.76908	1.30025	1308	0.5	Trapezoid	First Derivative		123.0 ...
[29]	9.18698	1053.74036	9.10808	9.41537	1.10043	0.04048	7038089.95976	379.70877	0.90873	1.10043	1315	0.5	Trapezoid	First Derivative		118.0 ...
[30]	9.44688	1066.87988	9.39947	9.4547	2.93014	0.03647	89393.09142	13.5632	0.34128	2.93014	1381	0.5	Trapezoid	First Derivative		123.0 ...
[31]	9.54142	1071.65906	9.50208	9.56095	1.25518	0.02317	85013.11114	9.52679	0.7967	1.25518	1405	0.5	Trapezoid	First Derivative		118.0 ...
[32]	9.58488	1073.85657	9.52578	9.62397	0.77842	0.03693	140587.43612	9.51264	1.28465	0.77842	1416	0.5	Trapezoid	First Derivative		123.0 ...
[33]	9.67917	1078.62317	9.63985	9.72657	1.06795	0.02678	124924.62122	11.43984	0.93637	1.06795	1440	0.5	Trapezoid	First Derivative		118.0 ...
[34]	9.71095	1080.22998	9.67917	9.8013	1.67371	0.02345	155906.53907	11.68655	0.59748	1.67371	1448	0.5	Trapezoid	First Derivative		123.0 ...
[35]	9.77397	1083.41589	9.73828	9.8211	1.71561	0.02707	90269.39	8.60667	0.58288	1.71561	1464	0.5	Trapezoid	First Derivative		118.0 ...
[36]	9.8724	1088.39233	9.80522	9.92345	1.23035	0.05362	536065.4369	25.15672	0.81277	1.23035	1489	0.5	Trapezoid	First Derivative		123.0 ...
[37]	9.88022	1088.78748	9.8526	9.91172	1.41367	0.0193	57507.8538	7.27199	0.70738	1.41367	1491	0.5	Trapezoid	First Derivative		118.0 ...
[38]	9.94323	1091.97339	9.91563	10.02213	1.20232	0.037	188865.64328	11.41153	0.83173	1.20232	1507	0.5	Trapezoid	First Derivative		118.0 ...
[39]	10.19532	1104.98218	10.1638	10.23855	0.69716	0.03317	144820.5891	12.05865	1.4344	0.69716	1571	0.5	Trapezoid	First Derivative		123.0 ...
[40]	10.30155	1110.65405	10.24245	10.32917	0.92704	0.02912	226320.01851	18.96056	1.0787	0.92704	1598	0.5	Trapezoid	First Derivative		123.0 ...
[41]	10.30572	1110.87646	10.25833	10.40808	1.37787	0.04418	513973.46701	26.23256	0.72576	1.37787	1599	0.5	Trapezoid	First Derivative		118.0 ...
[42]	10.35287	1113.3938	10.33308	10.38047	1.08202	0.01835	121821.73	17.22144	0.9242	1.08202	1611	0.5	Trapezoid	First Derivative		123.0 ...
[43]	10.4948	1120.97168	10.45547	10.56563	1.23055	0.04275	198827.27874	12.55814	0.81265	1.23055	1647	0.5	Trapezoid	First Derivative		123.0 ...
[44]	10.50652	1121.59729	10.46328	10.51458	2.55842	0.03835	66419.24642	8.27098	0.39087	2.55842	1650	0.5	Trapezoid	First Derivative		118.0 ...
