++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++
ASCII Report
++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++
Name: Pyro_PlastSolve-525
Data Name: 
Operator: Xcalibur_System
Date: 2021/03/09
Info: 
Misc: 
Misc (separated): 
Details: 
Scans: 7609
Start RT (min): 4.0018
Stop RT (min): 33.99687
Barcode: 

>>>

Operator: Xcalibur_System
Misc Info: 
Sample Weight: 0.0
Data Name: 
Barcode: 
Detailed Info: 
Sample Group: 
Sample Weight Unit: 
Misc Info Separated: 
Date: 2021/03/09 13:21:37
Short Info: 
Barcode Type: 
------------------------------

NAME: Pyro_PlastSolve-525
TYPE: MSD
------------------------------
Integrated Chromatogram Area: 0.0
Integrated Background Area: 0.0
Integrated Peak Area: 9788974168.47582


PEAK LIST OVERVIEW
------------------------------
[#]	RT (Min)	RI	Start RT (Min)	Stop RT (Min)	Tailing	Width (at 50% peak height by inflection points)	Integrated Area	S/N	Leading	Tailing	Scan #	Purity	Integrator	Detector	Model	Trace ...
[1]	4.08463	800.24231	4.05702	4.175	0.60749	0.05367	1992020.69589	87.95474	1.64612	0.60749	22	1.0	Trapezoid	First Derivative		70.0 126.0 ...
[2]	4.26172	809.50403	4.17888	4.4388	0.6678	0.03635	10246145.34943	476.89139	1.49746	0.6678	67	1.0	Trapezoid	First Derivative		70.0 126.0 ...
[3]	4.6711	830.91528	4.62395	4.72213	1.7176	0.03147	858679.59	51.64555	0.58221	1.7176	171	1.0	Trapezoid	First Derivative		70.0 126.0 ...
[4]	4.75782	835.45068	4.7263	4.77735	1.19343	0.0272	472418.94	42.72549	0.83792	1.19343	193	1.0	Trapezoid	First Derivative		70.0 126.0 ...
[5]	4.82473	838.9505	4.78125	5.10417	1.31239	0.02352	188001193.826	14179.40918	0.76197	1.31239	210	1.0	Trapezoid	First Derivative		70.0 126.0 ...
[6]	5.19115	858.11456	5.15547	5.2461	1.50492	0.0283	1234637.26967	84.44646	0.66449	1.50492	303	1.0	Trapezoid	First Derivative		70.0 126.0 ...
[7]	5.43125	870.67206	5.39973	5.44297	1.19977	0.01755	54290.01	6.80392	0.83349	1.19977	364	1.0	Trapezoid	First Derivative		70.0 126.0 ...
[8]	5.58515	878.72125	5.55365	5.63228	1.14594	0.02302	2279289.79	197.86877	0.87265	1.14594	402	0.5	Trapezoid	First Derivative		109.0 ...
[9]	5.78593	889.22247	5.7427	6.20365	1.34142	0.02235	4164248241.789	360555.1875	0.74548	1.34142	453	0.5	Trapezoid	First Derivative		109.0 ...
[10]	5.82527	891.27966	5.75052	6.41223	1.234	0.0207	4764459285.20116	425740.34375	0.81037	1.234	463	0.5	Trapezoid	First Derivative		104.0 ...
[11]	6.43983	922.03925	6.40052	6.54218	1.28886	0.02892	5013116.82059	313.40424	0.77588	1.28886	619	0.5	Trapezoid	First Derivative		109.0 ...
[12]	6.47135	923.59027	6.44375	6.65652	1.17213	0.02945	4848756.94512	228.09651	0.85315	1.17213	627	0.5	Trapezoid	First Derivative		104.0 ...
[13]	7.62213	980.22375	7.57083	7.7875	1.31528	0.02415	85300095.59375	6433.16309	0.7603	1.31528	918	0.5	Trapezoid	First Derivative		123.0 ...
[14]	7.65755	981.96674	7.56692	7.8112	1.23938	0.02392	104949136.06282	7446.05273	0.80686	1.23938	927	0.5	Trapezoid	First Derivative		118.0 ...
[15]	7.83073	990.48956	7.7914	7.93333	1.40106	0.03787	2093835.48828	103.98793	0.71375	1.40106	971	0.5	Trapezoid	First Derivative		123.0 ...
[16]	7.8586	991.86096	7.8151	7.90182	1.418	0.02513	2199165.35	171.56712	0.70522	1.418	978	0.5	Trapezoid	First Derivative		118.0 ...
[17]	7.94922	996.3205	7.90573	8.00807	1.74383	0.0381	5607393.17805	288.80997	0.57345	1.74383	1001	0.5	Trapezoid	First Derivative		118.0 ...
[18]	7.96093	996.89709	7.93723	8.00807	1.26761	0.0325	254849.12971	16.44796	0.78888	1.26761	1004	0.5	Trapezoid	First Derivative		123.0 ...
[19]	8.03983	1000.79932	8.01198	8.1539	1.61902	0.03648	3918640.61779	192.05733	0.61766	1.61902	1024	0.5	Trapezoid	First Derivative		118.0 ...
[20]	8.18542	1008.14081	8.15782	8.30363	0.61838	0.07697	1066761.45148	35.45249	1.61713	0.61838	1061	0.5	Trapezoid	First Derivative		118.0 ...
[21]	8.19348	1008.54761	8.1539	8.29582	0.86699	0.03535	576200.9883	26.63499	1.15341	0.86699	1063	0.5	Trapezoid	First Derivative		123.0 ...
[22]	8.40598	1019.26355	8.3625	8.49268	0.94568	0.03417	228304.91029	9.36652	1.05745	0.94568	1117	0.5	Trapezoid	First Derivative		123.0 ...
[23]	8.44922	1021.44379	8.38645	8.51223	1.18844	0.0242	718667.88002	42.53997	0.84144	1.18844	1128	0.5	Trapezoid	First Derivative		118.0 ...
[24]	8.54792	1026.42102	8.4966	8.65807	2.2862	0.03593	3973720.62	188.3831	0.43741	2.2862	1153	0.5	Trapezoid	First Derivative		123.0 ...
